"pathway" "pval" "padj" "ES" "NES" "nMoreExtreme" "size" "leadingEdge"
"180" "SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN" 0.277654196157735 0.62148504010436 0.865743335201345 1.14987918985421 1372 1 "C7"
"181" "TANG_SENESCENCE_TP53_TARGETS_UP" 0.277654196157735 0.62148504010436 0.865743335201345 1.14987918985421 1372 1 "C7"
"182" "TOMLINS_PROSTATE_CANCER_DN" 0.277654196157735 0.62148504010436 0.865743335201345 1.14987918985421 1372 1 "C7"
"183" "ZHENG_IL22_SIGNALING_DN" 0.277654196157735 0.62148504010436 0.865743335201345 1.14987918985421 1372 1 "C7"
"184" "BIOCARTA_INTRINSIC_PATHWAY" 0.276370259976817 0.62148504010436 -0.704452291879958 -1.20134142339256 1668 5 "F2, F12, F11, F10"
"185" "BIOCARTA_EXTRINSIC_PATHWAY" 0.272396092068223 0.62148504010436 -0.706078402125354 -1.20411451905754 1644 5 "F3, F2, F7, F10"
"186" "HSIAO_LIVER_SPECIFIC_GENES" 0.263485154671226 0.62148504010436 -0.662368976043568 -1.20500284292619 1694 7 "F2, F12, F11, F7, F10"
"187" "CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_DN" 0.259459459459459 0.62148504010436 -0.829703763010408 -1.20762626022805 1343 2 "F12, C6"
"188" "BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP" 0.255212355212355 0.62148504010436 -0.831434806052127 -1.2101457775883 1321 2 "F3"
"189" "CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN" 0.255212355212355 0.62148504010436 -0.831434806052127 -1.2101457775883 1321 2 "F3"
"190" "COLINA_TARGETS_OF_4EBP1_AND_4EBP2" 0.255212355212355 0.62148504010436 -0.831434806052127 -1.2101457775883 1321 2 "F3"
"191" "FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_UP" 0.255212355212355 0.62148504010436 -0.831434806052127 -1.2101457775883 1321 2 "F3"
"192" "ONDER_CDH1_TARGETS_2_DN" 0.255212355212355 0.62148504010436 -0.831434806052127 -1.2101457775883 1321 2 "F3"
"193" "YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_6" 0.255212355212355 0.62148504010436 -0.831434806052127 -1.2101457775883 1321 2 "F3"
"194" "GRUETZMANN_PANCREATIC_CANCER_DN" 0.309440879926673 0.685530564760629 -0.762430939226519 -1.18266707032114 1687 3 "F12, C6, F11"
"195" "OHGUCHI_LIVER_HNF4A_TARGETS_DN" 0.309440879926673 0.685530564760629 -0.762430939226519 -1.18266707032114 1687 3 "F12, C6, F11"
"196" "WP_COMPLEMENT_SYSTEM" 0.336789016531241 0.693578914658606 0.5354489125615 1.13834972090124 1201 7 "C2"
"197" "BENPORATH_CYCLING_GENES" 0.337156416847934 0.693578914658606 -0.829637338883996 -1.1093799194747 1704 1 "C6"
"198" "BONOME_OVARIAN_CANCER_SURVIVAL_OPTIMAL_DEBULKING" 0.337156416847934 0.693578914658606 -0.829637338883996 -1.1093799194747 1704 1 "C6"
"199" "CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_DN" 0.337156416847934 0.693578914658606 -0.829637338883996 -1.1093799194747 1704 1 "C6"
"200" "LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_UP" 0.337156416847934 0.693578914658606 -0.829637338883996 -1.1093799194747 1704 1 "C6"
"201" "SHEPARD_CRASH_AND_BURN_MUTANT_UP" 0.337156416847934 0.693578914658606 -0.829637338883996 -1.1093799194747 1704 1 "C6"
"202" "SPIRA_SMOKERS_LUNG_CANCER_UP" 0.337156416847934 0.693578914658606 -0.829637338883996 -1.1093799194747 1704 1 "C6"
"203" "WHITFIELD_CELL_CYCLE_G2_M" 0.337156416847934 0.693578914658606 -0.829637338883996 -1.1093799194747 1704 1 "C6"
"204" "NABA_ECM_REGULATORS" 0.332232841007819 0.693578914658606 -0.715406790518898 -1.16441829110095 1911 4 "F2, F12, F7, F10"
"205" "NABA_MATRISOME" 0.332232841007819 0.693578914658606 -0.715406790518898 -1.16441829110095 1911 4 "F2, F12, F7, F10"
"206" "NABA_MATRISOME_ASSOCIATED" 0.332232841007819 0.693578914658606 -0.715406790518898 -1.16441829110095 1911 4 "F2, F12, F7, F10"
"207" "REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS" 0.332232841007819 0.693578914658606 -0.715406790518898 -1.16441829110095 1911 4 "F2, F12, F11, F10"
"208" "REACTOME_DISEASES_OF_HEMOSTASIS" 0.332232841007819 0.693578914658606 -0.715406790518898 -1.16441829110095 1911 4 "F2, F12, F11, F10"
"209" "REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION" 0.332232841007819 0.693578914658606 -0.715406790518898 -1.16441829110095 1911 4 "F2, F12, F11, F10"
"210" "REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS" 0.327589367552704 0.693578914658606 -0.754289781682169 -1.17003867547692 1786 3 "F2"
"211" "REACTOME_COMPLEMENT_CASCADE" 0.377491799142064 0.703254274682846 0.583370912668433 1.11521041106626 1495 5 "C2"
"212" "REACTOME_INNATE_IMMUNE_SYSTEM" 0.377491799142064 0.703254274682846 0.583370912668433 1.11521041106626 1495 5 "C2"
"213" "BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP" 0.403203480324303 0.703254274682846 -0.798094628132255 -1.0672014298218 2038 1 "C9orf72"
"214" "BURTON_ADIPOGENESIS_6" 0.403203480324303 0.703254274682846 -0.798094628132255 -1.0672014298218 2038 1 "C9orf72"
"215" "COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP" 0.403203480324303 0.703254274682846 -0.798094628132255 -1.0672014298218 2038 1 "C9orf72"
"216" "GHANDHI_BYSTANDER_IRRADIATION_UP" 0.403203480324303 0.703254274682846 -0.798094628132255 -1.0672014298218 2038 1 "C9orf72"
"217" "KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_UP" 0.403203480324303 0.703254274682846 -0.798094628132255 -1.0672014298218 2038 1 "C9orf72"
"218" "PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7" 0.403203480324303 0.703254274682846 -0.798094628132255 -1.0672014298218 2038 1 "C9orf72"
"219" "SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_DN" 0.403203480324303 0.703254274682846 -0.798094628132255 -1.0672014298218 2038 1 "C9orf72"
"220" "STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN" 0.403203480324303 0.703254274682846 -0.798094628132255 -1.0672014298218 2038 1 "C9orf72"
"221" "KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION" 0.403203480324303 0.703254274682846 -0.798094628132255 -1.0672014298218 2038 1 "C9orf72"
"222" "WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES" 0.403203480324303 0.703254274682846 -0.798094628132255 -1.0672014298218 2038 1 "C9orf72"
"223" "WP_MESODERMAL_COMMITMENT_PATHWAY" 0.403203480324303 0.703254274682846 -0.798094628132255 -1.0672014298218 2038 1 "C9orf72"
"224" "WP_SMITHMAGENIS_AND_POTOCKILUPSKI_SYNDROME_COPY_NUMBER_VARIATION" 0.403203480324303 0.703254274682846 -0.798094628132255 -1.0672014298218 2038 1 "C9orf72"
"225" "BOCHKIS_FOXA2_TARGETS" 0.41023166023166 0.703254274682846 -0.754763811048839 -1.0985518435945 2124 2 "C6, F7"
"226" "OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_UP" 0.41023166023166 0.703254274682846 -0.754763811048839 -1.0985518435945 2124 2 "F3, F7"
"227" "VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_DN" 0.41023166023166 0.703254274682846 -0.754763811048839 -1.0985518435945 2124 2 "F2, F7"
"228" "YAGI_AML_WITH_INV_16_TRANSLOCATION" 0.41023166023166 0.703254274682846 -0.754763811048839 -1.0985518435945 2124 2 "F2, F7"
"229" "WP_FOLATE_METABOLISM" 0.41023166023166 0.703254274682846 -0.754763811048839 -1.0985518435945 2124 2 "F2, F7"
"230" "WP_SELENIUM_MICRONUTRIENT_NETWORK" 0.41023166023166 0.703254274682846 -0.754763811048839 -1.0985518435945 2124 2 "F2, F7"
"231" "WP_VITAMIN_B12_METABOLISM" 0.41023166023166 0.703254274682846 -0.754763811048839 -1.0985518435945 2124 2 "F2, F7"
"232" "ZWANG_TRANSIENTLY_UP_BY_2ND_EGF_PULSE_ONLY" 0.393243243243243 0.703254274682846 -0.762369895916733 -1.10962243075282 2036 2 "F2, F11"
"233" "BIOCARTA_PLATELETAPP_PATHWAY" 0.393243243243243 0.703254274682846 -0.762369895916733 -1.10962243075282 2036 2 "F2, F11"
"234" "CAIRO_HEPATOBLASTOMA_DN" 0.393243243243243 0.703254274682846 -0.762369895916733 -1.10962243075282 2036 2 "C6, F11"
"235" "SERVITJA_LIVER_HNF1A_TARGETS_DN" 0.393243243243243 0.703254274682846 -0.762369895916733 -1.10962243075282 2036 2 "C6, F11"
"236" "YAMASHITA_LIVER_CANCER_STEM_CELL_DN" 0.393243243243243 0.703254274682846 -0.762369895916733 -1.10962243075282 2036 2 "C6, F11"
"237" "CHEN_METABOLIC_SYNDROM_NETWORK" 0.407516040329973 0.703254274682846 -0.715349507566659 -1.10963532936873 2222 3 "F11, F7, F10"
"238" "SWEET_LUNG_CANCER_KRAS_UP" 0.407516040329973 0.703254274682846 -0.715349507566659 -1.10963532936873 2222 3 "F3, F7, F10"
"239" "BIOCARTA_AMI_PATHWAY" 0.407516040329973 0.703254274682846 -0.715349507566659 -1.10963532936873 2222 3 "F2, F7, F10"
"240" "REACTOME_EXTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION" 0.407516040329973 0.703254274682846 -0.715349507566659 -1.10963532936873 2222 3 "F3, F7, F10"
"241" "REACTOME_GAMMA_CARBOXYLATION_HYPUSINYLATION_HYDROXYLATION_AND_ARYLSULFATASE_ACTIVATION" 0.407516040329973 0.703254274682846 -0.715349507566659 -1.10963532936873 2222 3 "F2, F7, F10"
"242" "REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS" 0.407516040329973 0.703254274682846 -0.715349507566659 -1.10963532936873 2222 3 "F2, F7, F10"
"243" "REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS" 0.407516040329973 0.703254274682846 -0.715349507566659 -1.10963532936873 2222 3 "F2, F7, F10"
"244" "WP_VITAMIN_K_METABOLISM_AND_ACTIVATION_OF_DEPENDENT_PROTEINS" 0.407516040329973 0.703254274682846 -0.715349507566659 -1.10963532936873 2222 3 "F2, F7, F10"
"245" "REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS" 0.371814671814672 0.703254274682846 -0.775219383829769 -1.12832474322392 1925 2 "F2"
"246" "REACTOME_GPCR_LIGAND_BINDING" 0.371814671814672 0.703254274682846 -0.775219383829769 -1.12832474322392 1925 2 "F2"
"247" "REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS" 0.371814671814672 0.703254274682846 -0.775219383829769 -1.12832474322392 1925 2 "F2"
"248" "REACTOME_SIGNALING_BY_GPCR" 0.371814671814672 0.703254274682846 -0.775219383829769 -1.12832474322392 1925 2 "F2"
"249" "CAIRO_LIVER_DEVELOPMENT_DN" 0.364464315283987 0.703254274682846 -0.665959282851555 -1.13569716786258 2200 5 "F2, F12, F11, F10"
"250" "BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_UP" 0.356756756756757 0.703254274682846 -0.783273756557795 -1.14004780927431 1847 2 "C6"
"251" "CHEN_LVAD_SUPPORT_OF_FAILING_HEART_DN" 0.356756756756757 0.703254274682846 -0.783273756557795 -1.14004780927431 1847 2 "C6"
"252" "HOSHIDA_LIVER_CANCER_SUBCLASS_S3" 0.352337305224565 0.703254274682846 -0.742297627240102 -1.15143669406307 1921 3 "F2, F11"
"253" "BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP" 0.474186191167323 0.738040338040338 0.689047311199927 1.02596069865016 2286 2 "C2"
"254" "BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN" 0.485267945422187 0.738040338040338 -0.754703386438236 -1.00917924354801 2453 1 "F7"
"255" "CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP" 0.485267945422187 0.738040338040338 -0.754703386438236 -1.00917924354801 2453 1 "F7"
"256" "CHENG_IMPRINTED_BY_ESTRADIOL" 0.485267945422187 0.738040338040338 -0.754703386438236 -1.00917924354801 2453 1 "F7"
"257" "IWANAGA_CARCINOGENESIS_BY_KRAS_UP" 0.485267945422187 0.738040338040338 -0.754703386438236 -1.00917924354801 2453 1 "F7"
"258" "LIU_COMMON_CANCER_GENES" 0.485267945422187 0.738040338040338 -0.754703386438236 -1.00917924354801 2453 1 "F7"
"259" "MARTENS_TRETINOIN_RESPONSE_UP" 0.485267945422187 0.738040338040338 -0.754703386438236 -1.00917924354801 2453 1 "F7"
"260" "MOREAUX_MULTIPLE_MYELOMA_BY_TACI_UP" 0.485267945422187 0.738040338040338 -0.754703386438236 -1.00917924354801 2453 1 "F7"
"261" "RATTENBACHER_BOUND_BY_CELF1" 0.485267945422187 0.738040338040338 -0.754703386438236 -1.00917924354801 2453 1 "F7"
"262" "SMID_BREAST_CANCER_BASAL_DN" 0.485267945422187 0.738040338040338 -0.754703386438236 -1.00917924354801 2453 1 "F7"
"263" "STEARMAN_LUNG_CANCER_EARLY_VS_LATE_DN" 0.485267945422187 0.738040338040338 -0.754703386438236 -1.00917924354801 2453 1 "F7"
"264" "STEARMAN_TUMOR_FIELD_EFFECT_UP" 0.485267945422187 0.738040338040338 -0.754703386438236 -1.00917924354801 2453 1 "F7"
"265" "VANLOO_SP3_TARGETS_DN" 0.485267945422187 0.738040338040338 -0.754703386438236 -1.00917924354801 2453 1 "F7"
"266" "WANG_CISPLATIN_RESPONSE_AND_XPC_UP" 0.485267945422187 0.738040338040338 -0.754703386438236 -1.00917924354801 2453 1 "F7"
"267" "XU_HGF_TARGETS_INDUCED_BY_AKT1_48HR_DN" 0.485267945422187 0.738040338040338 -0.754703386438236 -1.00917924354801 2453 1 "F7"
"268" "ZHU_CMV_24_HR_DN" 0.485267945422187 0.738040338040338 -0.754703386438236 -1.00917924354801 2453 1 "F7"
"269" "ZHU_CMV_ALL_DN" 0.485267945422187 0.738040338040338 -0.754703386438236 -1.00917924354801 2453 1 "F7"
"270" "REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION" 0.485267945422187 0.738040338040338 -0.754703386438236 -1.00917924354801 2453 1 "F7"
"271" "REACTOME_CIRCADIAN_CLOCK" 0.485267945422187 0.738040338040338 -0.754703386438236 -1.00917924354801 2453 1 "F7"
"272" "WP_CIRCADIAN_RHYTHM_GENES" 0.485267945422187 0.738040338040338 -0.754703386438236 -1.00917924354801 2453 1 "F7"
"273" "ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP" 0.472018983587107 0.738040338040338 -0.762308862380914 -1.01934918394655 2386 1 "F11"
"274" "CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_UP" 0.472018983587107 0.738040338040338 -0.762308862380914 -1.01934918394655 2386 1 "F11"
"275" "KIM_MYCN_AMPLIFICATION_TARGETS_UP" 0.472018983587107 0.738040338040338 -0.762308862380914 -1.01934918394655 2386 1 "F11"
"276" "KONDO_PROSTATE_CANCER_WITH_H3K27ME3" 0.472018983587107 0.738040338040338 -0.762308862380914 -1.01934918394655 2386 1 "F11"
"277" "PARENT_MTOR_SIGNALING_UP" 0.472018983587107 0.738040338040338 -0.762308862380914 -1.01934918394655 2386 1 "F11"
"278" "REACTOME_DEFECTIVE_F9_ACTIVATION" 0.472018983587107 0.738040338040338 -0.762308862380914 -1.01934918394655 2386 1 "F11"
"279" "BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP" 0.488610038610039 0.738040338040338 -0.71529223378703 -1.04110132286764 2530 2 "C6, F10"
"280" "COATES_MACROPHAGE_M1_VS_M2_DN" 0.488610038610039 0.738040338040338 -0.71529223378703 -1.04110132286764 2530 2 "F7, F10"
"281" "REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B" 0.488610038610039 0.738040338040338 -0.71529223378703 -1.04110132286764 2530 2 "F11, F10"
"282" "REACTOME_DEFECTIVE_FACTOR_VIII_CAUSES_HEMOPHILIA_A" 0.488610038610039 0.738040338040338 -0.71529223378703 -1.04110132286764 2530 2 "F2, F10"
"283" "WP_BIOMARKERS_FOR_UREA_CYCLE_DISORDERS" 0.488610038610039 0.738040338040338 -0.71529223378703 -1.04110132286764 2530 2 "F7, F10"
"284" "MEBARKI_HCC_PROGENITOR_FZD8CRD_DN" 0.479010082493126 0.738040338040338 -0.68152733357985 -1.05717107409933 2612 3 "C6, F10"
"285" "REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION" 0.457360490147375 0.738040338040338 -0.622958499111342 -1.06236555500403 2761 5 "F2, F7, F10"
"286" "REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION" 0.454628780934922 0.738040338040338 -0.693397387800499 -1.07558365618044 2479 3 "F2, F10"
"287" "DODD_NASOPHARYNGEAL_CARCINOMA_DN" 0.51624674196351 0.777068266648907 -0.627943755090031 -1.02206074068588 2970 4 "F3, C6, C9orf72"
"288" "ACEVEDO_LIVER_CANCER_DN" 0.520623281393217 0.780934922089826 -0.65989768203191 -1.02361960692747 2839 3 "F12, F7"
"289" "BOQUEST_STEM_CELL_CULTURED_VS_FRESH_DN" 0.546340452000829 0.790111818683247 0.657421590837093 0.97887141228133 2634 2 "C7"
"290" "RODWELL_AGING_KIDNEY_NO_BLOOD_UP" 0.546340452000829 0.790111818683247 0.657421590837093 0.97887141228133 2634 2 "C7"
"291" "SMID_BREAST_CANCER_LUMINAL_B_DN" 0.546340452000829 0.790111818683247 0.657421590837093 0.97887141228133 2634 2 "C7"
"292" "WEST_ADRENOCORTICAL_TUMOR_DN" 0.546340452000829 0.790111818683247 0.657421590837093 0.97887141228133 2634 2 "C7"
"293" "ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_DN" 0.562586513743326 0.790111818683247 -0.715234969177808 -0.956402605479784 2844 1 "F10"
"294" "CHYLA_CBFA2T3_TARGETS_UP" 0.562586513743326 0.790111818683247 -0.715234969177808 -0.956402605479784 2844 1 "F10"
"295" "FOSTER_TOLERANT_MACROPHAGE_UP" 0.562586513743326 0.790111818683247 -0.715234969177808 -0.956402605479784 2844 1 "F10"
"296" "GUO_HEX_TARGETS_DN" 0.562586513743326 0.790111818683247 -0.715234969177808 -0.956402605479784 2844 1 "F10"
"297" "IVANOVA_HEMATOPOIESIS_LATE_PROGENITOR" 0.562586513743326 0.790111818683247 -0.715234969177808 -0.956402605479784 2844 1 "F10"
"298" "KAAB_HEART_ATRIUM_VS_VENTRICLE_UP" 0.562586513743326 0.790111818683247 -0.715234969177808 -0.956402605479784 2844 1 "F10"
"299" "KUMAR_TARGETS_OF_MLL_AF9_FUSION" 0.562586513743326 0.790111818683247 -0.715234969177808 -0.956402605479784 2844 1 "F10"
"300" "NABA_MATRISOME_HIGHLY_METASTATIC_BREAST_CANCER" 0.562586513743326 0.790111818683247 -0.715234969177808 -0.956402605479784 2844 1 "F10"
"301" "RAMASWAMY_METASTASIS_DN" 0.562586513743326 0.790111818683247 -0.715234969177808 -0.956402605479784 2844 1 "F10"
"302" "WANG_TARGETS_OF_MLL_CBP_FUSION_UP" 0.562586513743326 0.790111818683247 -0.715234969177808 -0.956402605479784 2844 1 "F10"
"303" "WINNEPENNINCKX_MELANOMA_METASTASIS_DN" 0.562586513743326 0.790111818683247 -0.715234969177808 -0.956402605479784 2844 1 "F10"
"304" "WONG_ENDMETRIUM_CANCER_DN" 0.562586513743326 0.790111818683247 -0.715234969177808 -0.956402605479784 2844 1 "F10"
"305" "YOSHIMURA_MAPK8_TARGETS_UP" 0.562586513743326 0.790111818683247 -0.715234969177808 -0.956402605479784 2844 1 "F10"
"306" "ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_24HR" 0.562586513743326 0.790111818683247 -0.715234969177808 -0.956402605479784 2844 1 "F10"
"307" "ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR" 0.562586513743326 0.790111818683247 -0.715234969177808 -0.956402605479784 2844 1 "F10"
"308" "RASHI_RESPONSE_TO_IONIZING_RADIATION_5" 0.563320463320463 0.790111818683247 -0.673690348577676 -0.980550158351379 2917 2 "F7"
"309" "WP_COMPLEMENT_AND_COAGULATION_CASCADES" 0.599800730654268 0.833163715892745 0.377614615428542 0.889140226042563 1805 10 "C2"
"310" "WP_DENGUE2_INTERACTIONS_WITH_COMPLEMENT_AND_COAGULATION_CASCADES" 0.599800730654268 0.833163715892745 0.377614615428542 0.889140226042563 1805 10 "C2"
"311" "CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN" 0.596911196911197 0.833163715892745 -0.654944586895218 -0.953265873182445 3091 2 "F3"
"312" "KEGG_COMPLEMENT_AND_COAGULATION_CASCADES" 0.613494809688581 0.849454351876497 0.362628702361986 0.879156927427545 1772 11 "C2"
"313" "JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_DN" 0.759900476881609 0.884419523853295 0.554959618873483 0.826310108242866 3664 2 "C7"
"314" "BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"315" "BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"316" "BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"317" "BOYLAN_MULTIPLE_MYELOMA_C_D_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"318" "BOYLAN_MULTIPLE_MYELOMA_PCA1_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"319" "BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"320" "BURTON_ADIPOGENESIS_5" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"321" "CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"322" "CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"323" "CHICAS_RB1_TARGETS_SENESCENT" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"324" "DAUER_STAT3_TARGETS_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"325" "DEMAGALHAES_AGING_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"326" "GAUSSMANN_MLL_AF4_FUSION_TARGETS_G_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"327" "GERY_CEBP_TARGETS" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"328" "GOLDRATH_ANTIGEN_RESPONSE" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"329" "GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"330" "GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"331" "GROSS_HIF1A_TARGETS_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"332" "GROSS_HYPOXIA_VIA_ELK3_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"333" "HAN_JNK_SINGALING_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"334" "HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"335" "HUMMERICH_SKIN_CANCER_PROGRESSION_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"336" "IGLESIAS_E2F_TARGETS_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"337" "INGRAM_SHH_TARGETS_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"338" "IVANOVA_HEMATOPOIESIS_MATURE_CELL" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"339" "JINESH_BLEBBISHIELD_TO_IMMUNE_CELL_FUSION_PBSHMS_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"340" "JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"341" "JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"342" "JOHNSTONE_PARVB_TARGETS_3_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"343" "KANG_IMMORTALIZED_BY_TERT_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"344" "KASLER_HDAC7_TARGETS_1_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"345" "KIM_GLIS2_TARGETS_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"346" "KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"347" "LENAOUR_DENDRITIC_CELL_MATURATION_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"348" "LIANG_SILENCED_BY_METHYLATION_2" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"349" "LIANG_SILENCED_BY_METHYLATION_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"350" "LIM_MAMMARY_LUMINAL_PROGENITOR_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"351" "LIU_VAV3_PROSTATE_CARCINOGENESIS_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
