Geneid	SRR16155212
NM_015764	0
NM_001252071	0
NR_027677	0
NM_033270	0
NM_009072	256
NM_172574	129
NM_027959	1706
NM_133699	0
NM_001159632	0
NM_001008421	168
NR_037226	0
NM_013614	234
NM_001361645	11
NM_016677	0
NM_001382843	0
NM_001382841	0
NM_001382842	0
NM_001382840	9
NM_001382839	0
NR_168599	0
NR_168603	0
NM_001382838	0
NR_168600	0
NR_168604	0
NR_168601	0
NR_168605	15
NR_168602	0
NM_001033157	0
NM_001201330	0
NM_001384145	0
NM_001384146	0
NR_015521	0
NM_001135192	0
NM_001004364	0
NM_001098168	0
NM_008403	0
NM_001355609	0
NM_001364373	0
NM_001364372	0
NM_018813	0
NM_026347	0
NR_102380	0
NM_009615	0
NR_120376	0
NM_001291871	0
NM_001277266	0
NM_011739	13
NR_136920	0
NM_001374072	0
NR_015504	0
NR_169039	0
NM_001378694	0
NM_001256489	0
NM_001382819	0
NR_028341	0
NM_020614	0
NM_001161406	0
NM_145890	0
NM_178357	421
NM_001161807	0
NM_001004455	0
NM_138686	0
NM_009104	0
NR_166876	0
NR_166875	0
NR_166877	0
NM_026037	0
NM_001083341	0
NM_001081378	0
NM_010496	305
NM_080563	0
NM_001081977	21
NR_105856	0
NR_130981	0
NM_021384	26
NM_020557	80
NM_001364359	0
NM_053156	0
NM_027866	0
NM_001313978	0
NM_011300	6
NR_104608	0
NM_011275	0
NM_134052	304
NR_105902	0
NM_178811	0
NR_165042	0
NM_001377007	0
NM_001161410	0
NM_001377006	0
NM_001161411	0
NM_001377005	0
NM_201357	0
NM_001379229	0
NM_001379230	0
NM_181395	91
NM_001324521	0
NM_001324519	0
NM_001324520	0
NR_136915	0
NM_172951	0
NM_172049	118
NM_001377064	0
NM_001159743	0
NM_001110239	0
NM_021330	0
NM_001289480	0
NM_013709	0
NR_110343	0
NM_027828	6
NM_008482	0
NM_007861	0
NM_021353	0
NM_001253847	0
NM_134048	0
NM_001253848	0
NM_007530	12
NM_001164090	0
NM_028002	31
NM_001163126	164
NM_175191	0
NM_153198	0
NM_001361928	0
NM_177993	34
NM_001364408	170
NM_011158	0
NM_001364407	0
NM_001146201	0
NM_020272	0
NM_001146200	0
NR_157094	0
NM_001162903	54
NR_168680	0
NM_021524	40
NR_045032	247
NR_044986	27
NM_013635	0
NM_198710	0
NM_001024478	0
NR_015602	0
NM_001374023	28
NM_001374022	0
NM_028139	0
NM_001033436	0
NM_001374025	0
NM_001374026	0
NM_001374024	0
NR_131031	0
NM_172253	196
NM_011658	345
NM_001271386	8
NM_024124	0
NM_001014973	234
NM_001314027	0
NM_013464	0
NM_025359	33
NR_003649	0
NM_025840	0
NM_146033	454
NM_025312	0
NM_001289504	0
NM_001289502	0
NM_178629	0
NM_001364305	0
NM_001289503	0
NM_008584	376
NM_178767	746
NM_001361688	0
NM_178681	0
NM_001361686	0
NR_045943	0
NM_001347379	0
NM_007960	0
NM_001163154	0
NM_007487	149
NM_001039515	154
NM_009132	0
NM_001146196	0
NM_001033437	0
NM_013562	817
NR_035459	21
NM_178845	0
NM_172575	0
NM_172803	381
NM_053122	430
NM_010733	0
NM_001271709	0
NM_001271708	0
NM_013760	670
NM_026164	257
NM_001146031	0
NM_176930	0
NM_144552	246
NM_021361	0
NM_001364637	27
NM_001364635	0
NM_001364634	0
NM_001364638	0
NM_001364636	0
NM_001364639	7
NM_008858	0
NR_168545	0
NM_001382816	0
NR_168540	0
NR_168539	0
NR_168542	0
NR_168538	0
NR_168541	0
NR_168544	0
NR_168543	0
NM_001382814	0
NR_168537	0
NM_001382815	0
NM_001167964	0
NM_001015099	0
NM_001167963	0
NM_001306178	0
NR_157117	0
NM_029825	0
NM_007728	0
NM_001198835	0
NM_001172098	0
NM_001364437	0
NM_052973	0
NM_001329698	16
NM_021710	0
NM_001329699	0
NM_144788	0
NM_177171	952
NM_001347404	24
NM_029545	6
NM_029760	94
NM_009706	0
NM_198111	35
NM_001370960	0
NM_001370963	0
NM_001370962	0
NM_001370961	0
NM_013780	0
NM_001370964	0
NM_028133	110
NM_134054	182
NR_035439	0
NM_025456	0
NM_001331162	0
NR_004411_6	0
NR_004411_7	0
NM_026998	448
NM_007688	0
NM_013815	474
NR_155260	0
NR_030764	0
NM_028314	0
NM_011899	0
NM_028527	0
NM_001100109	0
NM_001100110	0
NM_011899_2	0
NM_028527_2	0
NM_001100109_2	0
NM_001100110_2	0
NM_001377038	0
NR_168551	0
NR_168552	0
NR_168549	0
NM_021529	0
NR_168550	0
NM_025373	233
NM_001310583	19
NM_011968	218
NM_010907	449
NM_001368814	0
NM_001003719	0
NM_001112714	0
NM_019994	0
NM_001286263	0
NM_001037756	0
NR_155205	0
NM_145442	35
NR_045082	0
NM_008701	0
NM_011041	0
NM_172577	0
NM_001167976	0
NM_001037746	326
NM_001164370	0
NM_025809	18
NM_001361956	0
NM_009147	0
NM_025656	73
NM_001306217	0
NM_030057	0
NM_001306218	0
NM_008891	690
NM_001329047	0
NM_001368839	0
NM_001165254	0
NM_146034	0
NM_001374760	0
NM_001165253	0
NM_001033156	117
NM_001025605	25
NM_025707	121
NM_177805	0
NM_001364325	0
NM_001374213	0
NM_177806	0
NM_001374212	0
NM_013902	157
NM_001364447	0
NM_178912	0
NM_172578	0
NM_207010	0
NM_001193266	0
NM_009093	3539
NR_052008	4953
NM_025589	979
NM_146035	298
NM_027269	32
NR_033222	20
NM_011133	18
NM_178253	68
NM_027117	471
NM_025441	0
NR_052008_2	19686
NM_007481	680
NR_038060	0
NM_001033236	0
NR_166435	0
NM_001379044	0
NR_166434	0
NR_166433	0
NR_166437	0
NM_001135559	95
NR_164313	82
NM_145443	238
NM_026536	0
NM_001361691	0
NM_001361690	0
NM_183294	0
NR_030450	0
NR_033573	0
NM_201519	252
NR_038173	0
NR_038172	0
NM_178628	51
NR_036607	0
NM_022028	541
NM_001081453	0
NR_104398	0
NM_001286079	0
NM_008697	0
NM_001286080	0
NR_104397	0
NM_133198	995
NM_028339	0
NM_028127	0
NM_019785	244
NM_011184	0
NM_001310596	0
NM_001310595	0
NR_045055	0
NR_045056	15
NM_001081195	49
NM_029227	0
NM_001024853	0
NM_001024854	0
NM_001286203	0
NM_013896	0
NM_029818	0
NM_001163378	0
NM_001190466	0
NM_021532	0
NR_045941	0
NM_026102	0
NM_172464	0
NM_001286452	0
NM_181752	215
NR_168042	0
NM_026038	40
NM_001205067	0
NM_024205	0
NM_028687	17
NR_104446	0
NM_001007596	0
NM_001286448	0
NM_153457	0
NM_030070	0
NM_001142728	3
NM_001142729	0
NM_026327	288
NM_025522	713
NM_008910	208
NM_009189	105
NR_162772	0
NM_011382	14
NM_001362272	0
NM_008612	0
NM_029580	42
NM_001037717	164
NR_046013	0
NM_178715	75
NR_044985	0
NM_008856	0
NM_001313977	10
NM_001313920	0
NM_010431	0
NM_001313919	0
NM_178392	145
NR_030735	0
NR_030733	0
NR_030734	0
NM_023275	0
NM_012024	368
NM_028203	0
NR_038063	0
NM_030750	774
NM_001005510	0
NR_039560	0
NR_104386	0
NM_010157	0
NM_207707	0
NM_019784	0
NM_001159532	0
NM_138745	298
NM_001101471	0
NM_001172104	29
NM_028356	0
NM_001364323	24
NM_178744	69
NR_166810	0
NM_001002012	18
NM_008301	0
NM_001163103	0
NM_153804	15
NR_046044	0
NM_013675	0
NR_154884	0
NM_206534	0
NM_030677	0
NM_001347407	0
NM_001347405	0
NM_001347406	0
NM_134050	0
NM_145927	129
NM_001146176	0
NM_008558	0
NM_001361664	0
NM_001361663	26
NM_016893	0
NM_001252614	0
NR_045554	75
NM_001252615	0
NM_001252616	0
NM_145965	0
NM_172952	0
NM_027597	0
NM_029069	0
NM_019579	80
NM_023721	491
NM_026114	686
NM_013738	0
NM_001364892	0
NM_001364891	0
NM_178745	0
NM_001170401	0
NM_181073	33
NM_029988	22
NR_110486	24
NM_009705	0
NM_001364374	0
NM_016800	0
NM_001362270	0
NM_001362269	0
NM_021557	0
NM_001008550	1042
NM_009014	0
NM_001252562	15
NM_007564	4190
NR_033514	98
NM_001379076	0
NM_001346669	0
NM_001379075	0
NM_134156	0
NM_177267	11
NM_001364324	0
NR_037207	0
NR_028544	0
NM_133798	0
NR_045490	4
NM_001361700	20
NM_001361701	0
NM_001081421	0
NM_007951	0
NM_001347409	0
NM_026244	0
NM_178682	0
NM_001242419	0
NR_033786	0
NR_045057	17
NM_001347415	0
NM_009159	0
NM_001079694	0
NM_001079695	0
NM_001347416	0
NM_001177561	0
NM_001361972	51
NM_011387	0
NM_001146217	0
NM_022316	0
NR_037227	0
NM_001167920	0
NM_080440	0
NR_152198	0
NM_001309809	0
NM_001309810	10
NM_001309848	0
NM_001309847	0
NR_132135	0
NM_001309808	0
NR_132134	0
NM_025461	0
NR_132136	0
NM_025292	0
NR_132142	0
NM_001309814	0
NM_001038995	32
NM_009620	33
NM_001347385	0
NM_001347384	0
NM_001347386	0
NM_001174107	53
NM_177395	0
NM_018814	861
NM_001167983	0
NM_172579	0
NM_001310478	0
NM_015812	0
NM_001282061	0
NR_046045	0
NM_001267625	0
NM_058212	0
NM_001267626	0
NM_030246	0
NM_001165256	0
NM_001359167	0
NM_001359168	0
NM_001359166	0
NM_183154	0
NM_027349	0
NM_001364416	0
NM_001364415	0
NM_001362271	603
NM_130887	0
NM_001205343	0
NM_001272055	0
NM_010949	0
NM_001136075	0
NM_001272056	0
NR_073563	0
NR_073564	0
NM_001376939	0
NM_023633	97
NM_134188	893
NM_012006	0
NM_134247	0
NM_001346701	0
NM_134246	0
NM_172580	0
NM_001347417	0
NM_145444	0
NM_001346528	0
NM_028821	0
NM_027438	0
NM_001163501	0
NM_001163502	40
NM_029880	0
NM_001252625	0
NM_001252626	11
NM_001252582	11
NM_001364223	0
NM_001252583	28
NR_045615	0
NM_144833	0
NR_045546	0
NR_157103	0
NR_157102	0
NM_172581	0
NM_001358283	0
NM_172582	285
NM_001286058	0
NM_001286049	0
NM_007647	0
NM_001026214	0
NM_028377	27
NM_025525	70
NM_134042	0
NM_001313967	13
NM_173756	89
NM_008992	47
NM_001033334	0
NM_023409	292
NM_028863	0
NM_013589	0
NM_001370743	0
NR_028577	0
NM_178065	0
NM_001364190	0
NR_157097	0
NM_001364189	0
NM_028632	197
NM_001347421	0
NM_178363	0
NM_001361239	0
NM_001361238	0
NM_175198	0
NM_030225	26
NM_001364317	0
NM_001364315	0
NM_001364316	0
NM_146244	0
NM_001271705	0
NM_008827	0
NM_145445	0
NM_175337	0
NM_001304475	0
NR_105903	0
NM_025421	0
NM_001364360	12
NM_001364361	0
NM_172414	62
NM_145138	1114
NM_026775	1495
NM_010234	0
NM_001205052	0
NM_030887	29
NM_001205053	0
NM_016767	93
NM_145447	27
NR_168514	0
NR_153807	0
NM_001360451	0
NM_021446	0
NM_001360813	7
NM_001364625	0
NM_001364627	0
NM_001364626	0
NM_001347395	0
NM_001364630	0
NM_001364628	0
NM_001364624	0
NM_001081423	0
NM_009368	392
NM_029601	0
NM_001199843	0
NM_001324488	0
NM_027405	21
NM_177354	125
NM_144524	58
NR_136890	0
NM_145836	541
NR_166902	35
NM_001289430	0
NM_001289431	0
NM_001289429	0
NM_173735	0
NM_001364274	0
NR_157110	0
NM_001289432	0
NM_001080943	0
NM_001377025	0
NM_022414	0
NM_001294308	0
NM_153415	222
NM_001252555	21
NM_001252556	0
NM_010363	0
NM_001364306	0
NM_001364307	0
NR_136901	0
NM_001033475	287
NM_001290288	18
NM_027744	0
NM_001142580	0
NM_134044	0
NM_001142581	0
NM_146036	887
NM_011479	302
NM_001102565	0
NM_001013372	0
NR_037228	0
NM_026958	263
NM_025507	541
NM_001361601	0
NM_001361599	0
NM_001361600	0
NM_001277297	0
NM_001277296	20
NM_001361598	10
NM_028105	0
NR_045888	0
NR_166711	0
NR_166713	0
NR_166712	0
NM_001198587	0
NM_172544	0
NM_001252074	0
NM_181815	307
NR_045858	0
NM_011648	543
NM_001113404	0
NM_031391	0
NM_175335	0
NM_175367	218
NM_001039089	0
NM_011344	0
NM_201518	114
NR_103800	0
NM_008079	301
NM_008152	59
NM_001289573	0
NM_001289572	0
NM_001289574	0
NM_178914	0
NM_001146199	0
NM_011877	21
NM_029334	0
NM_001364405	0
NR_027648	0
NM_001160107	0
NM_001364404	0
NM_001008506	0
NM_001364402	0
NM_001364401	0
NM_001364403	0
NM_001364400	0
NM_001160108	0
NM_001081191	181
NM_029553	0
NM_001364378	0
NM_198311	0
NM_183186	0
NR_166805	0
NR_136760	0
NR_166738	0
NM_030172	0
NM_001379072	16
NM_028354	0
NM_001164426	0
NM_146037	0
NM_001164427	0
NM_008947	0
NM_001377383	0
NM_001290303	0
NM_183155	0
NR_165261	0
NR_165260	0
NM_009790	801
NM_001313934	0
NR_045741	0
NM_001033213	0
NM_001374711	0
NM_001330702	0
NM_153587	0
NM_145448	0
NM_001361023	0
NM_001361020	0
NM_001361017	0
NM_175493	0
NM_001177674	0
NM_001177673	0
NM_026681	35
NM_001362342	0
NR_166871	0
NR_166870	0
NR_035421	0
NM_001160214	0
NM_211355	0
NR_038049	0
NR_038050	0
NR_038048	0
NR_038047	0
NM_001361987	0
NM_011812	0
NM_028446	100
NR_152255	0
NM_029705	142
NM_001167914	0
NM_001378525	0
NM_001378527	0
NM_016856	128
NM_001362345	0
NM_172152	0
NM_177620	15
NM_001161365	0
NM_011175	108
NM_001378875	21
NM_001199004	0
NM_013747	0
NM_007693	0
NM_172584	382
NR_035457	0
NM_022323	0
NM_001142937	0
NM_001142939	0
NM_001142938	36
NM_001324515	0
NM_177140	0
NM_025666	265
NM_172806	26
NM_001377026	0
NR_165048	0
NM_001081017	0
NM_133364	6
NM_001374764	16
NM_023049	0
NR_166806	0
NR_166807	0
NR_033587	16
NM_026580	0
NM_001177841	0
NM_020494	0
NM_001159502	0
NM_001364163	0
NM_001364162	0
NM_001281830	8
NM_029803	0
NM_194069	0
NM_194068	0
NM_194067	0
NM_194066	0
NM_001364173	0
NM_001364174	0
NM_026790	0
NM_145449	0
NM_028980	15
NM_001301404	0
NM_144834	0
NM_007618	1600
NM_001310472	0
NM_001164742	0
NM_026687	0
NM_009244	0
NM_009246	0
NM_009243	0
NM_001252569	0
NM_009245	0
NM_009247	90
NM_001166350	0
NM_199314	0
NM_026535	18
NR_002861	62
NM_028740	0
NM_001167705	0
NM_008458	0
NM_001168295	0
NM_001168294	0
NM_001033335	0
NM_001353613	0
NM_009251	0
NM_001353612	0
NR_033450	0
NM_001199940	18
NM_011458	0
NM_009253	0
NM_009252	0
NR_162781	0
NM_001101472	0
NM_010351	39
NM_148948	648
NR_104439	0
NM_001040682	0
NR_104437	0
NM_053155	0
NR_104436	0
NR_104438	0
NR_104435	0
NM_001042699	23
NM_172500	0
NR_168503	62
NR_003145	7
NR_037229	1331
NM_028419	623
NM_001252508	188
NM_029654	695
NM_178613	165
NM_030187	55
NM_001347440	0
NM_011112	0
NM_011705	0
NM_001029844	0
NM_001029843	0
NM_001364365	0
NM_001364367	0
NM_001364368	0
NM_001286343	0
NM_021399	0
NM_001079883	0
NM_001364270	0
NM_001364268	0
NM_001364269	0
NM_028262	0
NM_001364267	0
NM_001364266	0
NM_009832	0
NM_001159910	46
NM_001044380	97
NM_010010	314
NM_001286346	0
NM_001043336	0
NM_001286347	0
NM_001364197	0
NM_001364193	0
NM_001043335	0
NM_001364195	0
NM_001364194	0
NM_001364196	0
NM_001364199	0
NM_001364198	0
NR_045753	0
NR_045752	0
NR_045751	0
NM_007965	0
NM_001163394	0
NM_001163395	0
NM_001163396	0
NR_029771	0
NM_001171002	0
NM_027299	0
NM_009537	0
NM_181328	10
NM_001012310	663
NM_001164488	0
NM_001164314	0
NM_011710	0
NM_177602	18
NM_001374203	0
NM_001374201	0
NM_001374202	0
NM_001163175	0
NM_001374200	0
NR_033813	0
NM_010052	0
NM_001190704	0
NM_001190705	0
NM_001190703	0
NR_027651	0
NR_027652	0
NR_037313	0
NR_003633	0
NR_030427	0
NR_030425	0
NR_037231	0
NM_184109	0
NR_037232	0
NR_029951	0
NR_002848	11
NR_029952	0
NR_029542	0
NR_029953	0
NR_035526	0
NR_029550	0
NR_028261	0
NR_046302	0
NR_028434	0
NR_029770	0
NR_035419	0
NR_029918	32
NR_046303	21
NR_046304	0
NR_046305	0
NR_028433	0
NR_046306	0
NR_030426	0
NR_029883	23
NR_030424	0
NR_030253	0
NR_028265	0
NR_030559	15
NR_029878	31
NR_029913	0
NR_029917	0
NR_030272	0
NR_029914	0
NR_037233	0
NR_029548	0
NR_029564	0
NR_030437	0
NR_030263	0
NR_002866	28
NR_037204	0
NM_172119	0
NR_164198	17
NM_001373953	0
NM_001373952	0
NM_001373951	0
NM_001135001	0
NM_001373950	0
NM_001373949	0
NM_001364204	0
NM_001373954	0
NM_001364213	0
NM_001081457	0
NM_001364205	0
NM_012023	0
NM_001364211	0
NM_001364212	0
NM_001364210	0
NM_001081458	0
NM_001364208	0
NM_001364214	0
NM_001364207	0
NM_001364209	0
NM_001364206	0
NR_168658	0
NR_168659	0
NR_168660	0
NR_168661	0
NM_030238	6379
NM_025488	0
NM_010480	1192
NM_001364273	0
NM_027149	0
NM_001347428	12
NM_001364272	9
NM_011973	40
NM_001199785	0
NM_028365	0
NM_026048	0
NM_027223	0
NM_001289510	0
NM_175336	0
NM_001081057	0
NM_175207	0
NM_001361917	0
NM_001361916	0
NM_198023	382
NR_130987	0
NM_001286122	0
NM_001364364	0
NM_011632	0
NM_183016	511
NM_028807	0
NM_001289487	0
NM_001289489	0
NM_001289488	0
NM_009396	101
NM_001033248	19
NM_173363	0
NM_178041	0
NR_033168	119
NR_045295	31
NM_022801	0
NM_021516	0
NM_001370744	0
NM_001370745	0
NM_021273	239
NM_177374	0
NM_001099793	0
NM_001099792	0
NM_001324480	0
NM_001324481	0
NM_001324482	0
NM_027404	0
NM_026511	0
NM_001163388	0
NM_008450	0
NM_001361613	0
NM_001361614	0
NM_001361609	0
NM_001361612	0
NM_001361611	0
NM_001361610	0
NM_001081959	0
NM_001025360	0
NM_001361605	0
NM_001025363	0
NM_001025358	0
NM_001025362	0
NM_001025359	0
NM_001025361	0
NM_028875	26
NM_026752	0
NM_001374721	0
NM_011625	145
NM_027360	0
NM_001361914	0
NM_029056	49
NM_001127685	0
NM_001081169	0
NR_037234	0
NR_049197	0
NM_001097621	18
NM_177039	886
NM_178915	0
NM_001374199	0
NM_198411	0
NM_007421	139
NM_001161737	0
NM_013929	0
NM_001331107	0
NM_001165894	0
NM_009652	0
NR_105904	13
NM_001100460	0
NM_001024602	243
NR_105905	0
NM_178911	0
NM_001378498	0
NM_001378499	0
NM_145450	24
NM_028023	0
NM_001359234	0
NM_001359292	0
NM_019925	0
NM_010588	17
NR_105906	0
NM_001316724	0
NM_025399	0
NM_028193	0
NM_001145900	0
NM_201646	0
NM_001081170	0
NM_001291445	0
NM_001291444	0
NM_054081	0
NM_001364623	0
NR_157248	0
NM_001346696	0
NR_157251	0
NR_157249	0
NM_001364620	0
NM_001364621	0
NM_001364622	0
NR_157250	0
NM_024223	0
NM_001347443	0
NM_007763	2765
NM_134041	12
NM_019565	0
NM_001286214	0
NM_001004066	0
NM_009511	25
NM_146039	367
NM_028731	417
NR_028421	47
NM_133762	29
NM_011215	0
NR_033538	0
NR_044987	0
NR_029563	0
NM_175930	0
NM_001373989	0
NM_146040	45
NM_010060	0
NM_001166385	0
NM_009239	0
NM_029961	0
NM_177290	0
NM_001160385	0
NM_001294146	0
NM_001294154	0
NM_001379146	0
NM_008112	2658
NM_134063	0
NM_001360838	0
NM_001267724	0
NM_178283	22
NM_027416	0
NM_001047159	0
NM_019671	0
NM_134072	281
NM_001346535	0
NM_134066	0
NM_013778	0
NM_001013785	0
NR_028405	31
NM_013777	81
NM_030611	381
NM_018859	12
NM_011803	0
NM_145131	0
NM_001360106	0
NM_001291071	13
NM_019703	34
NM_052977	0
NM_001289530	0
NR_110345	0
NM_172445	0
NM_001039388	0
NM_001039389	48
NM_145360	0
NR_169308	0
NM_027000	606
NM_172585	0
NM_001311117	0
NM_001081426	260
NM_001347470	0
NM_001347480	0
NM_001347481	0
NM_001347472	0
NM_001347473	0
NM_001347479	0
NM_144516	0
NM_001347471	0
NM_001347476	0
NM_001347477	0
NM_001199141	0
NM_001347474	0
NM_033269	12
NM_023868	237
NR_045170	138
NM_001081128	173
NM_033268	1
NM_144835	538
NM_001291060	0
NM_001291055	0
NM_001291057	0
NM_018886	0
NM_001199043	36
NM_026184	147
NR_003568	18
NM_011954	0
NM_011118	0
NM_031191	0
NM_181852	0
NM_001311129	0
NM_031999	81
NM_010917	12341
NM_010748	248
NM_178640	0
NR_155555	0
NM_001362405	0
NM_001362404	0
NR_130788	0
NM_178337	0
NM_001331180	0
NM_010282	0
NR_138555	0
NM_001331178	0
NM_001331119	0
NR_138553	0
NM_001331176	0
NM_001331177	0
NR_138552	0
NM_194262	0
NM_198122	0
NM_029271	266
NM_008944	1091
NM_001104646	0
NM_134067	0
NM_008130	263
NR_046131	0
NR_155430	0
NM_008380	0
NM_138654	184
NR_003027_15	0
NM_025479	249
NM_001081058	0
NM_027118	0
NR_035412	0
NM_019491	528
NM_025904	209
NM_175006	0
NM_172120	0
NM_175007	0
NM_001289546	0
NM_024270	16
NM_001347485	0
NM_134065	160
NM_016687	517
NM_001167909	0
NM_181591	14
NM_175688	56
NM_181754	5
NM_080288	342
NM_198093	0
NM_001281854	0
NM_012054	0
NM_009054	242
NM_016684	44
NM_001368182	0
NM_023685	0
NM_001145778	0
NR_105907	0
NM_001012311	0
NM_001162919	0
NM_001162920	0
NR_151504	0
NR_035441	0
NM_001013786	0
NM_001347491	0
NM_001039115	15
NM_001251833	0
NM_139141	12
NM_001251834	0
NM_178199	15
NM_001110555	0
NM_001313880	0
NM_178182	0
NM_001177544	0
NM_178185	0
NM_178206	0
NM_178183	0
NM_178200	83
NM_178210	0
NM_001195421	1
NM_178211	49
NM_175657	0
NM_178201	17
NM_020034	21
NM_178207	12
NM_178184	15
NM_178185_2	0
NM_001290466	0
NM_178202	0
NM_001313880_2	0
NM_001110555_2	0
NM_183014	0
NM_001360886	0
NM_175659	0
NM_178186	0
NM_175665	0
NM_178198	0
NM_175656	11
NR_131052	0
NM_172586	0
NM_001286156	0
NM_001111107	0
NM_001286155	0
NM_013924	101
NR_015492	0
NM_153173	39
NM_175654	456
NM_178193	0
NM_175661	18
NM_145073	0
NM_013548	83
NM_178204	0
NM_178197	1
NM_178195	0
NM_178194	0
NM_001177653	0
NM_001290530	0
NM_175655	0
NM_178208	0
NM_178192	0
NM_145713	74
NM_178205	76
NM_178187	0
NM_178189	0
NM_178196	67
NM_178188	0
NM_015787	39
NM_023422	102
NM_001290380	0
NM_010377	53
NM_001347493	0
NM_010424	23
NM_015786	0
NM_175664	0
NM_175653	21
NM_013550	0
NM_175660	0
NM_178203	38
NM_030609	19
NM_001377113	0
NM_144836	0
NM_175663	48
NM_175658	39
NM_001384122	0
NM_001311122	0
NM_026825	0
NM_001111110	0
NM_001284519	0
NM_001284520	0
NM_007717	0
NR_167750	0
NM_001286100	0
NM_001286101	24
NM_178658	0
NM_001080381	0
NM_029679	0
NR_024599	0
NM_020567	126
NM_024473	2245
NM_025790	736
NM_019551	27
NR_045182	0
NM_172532	245
NR_102323	25
NM_008156	308
NR_162783	0
NM_001013389	256
NM_001195617	0
NM_177577	0
NM_009513	0
NR_045054	0
NR_045053	16
NR_105787	0
NM_009238	121
NR_131896	0
NM_144536	0
NM_001308486	0
NM_001359994	0
NM_001289920	0
NM_010093	0
NM_153546	8
NM_177322	276
NM_025710	1184
NM_001037955	227
NM_134068	0
NM_013674	0
NM_001347508	0
NM_001360093	0
NM_025588	0
NM_153072	0
NM_010225	0
NM_008592	0
NM_146041	66
NM_001368880	4
NM_030215	295
NM_025429	0
NM_001384088	0
NM_173051	0
NM_011454	0
NM_009256	132
NM_001382852	0
NM_148942	0
NM_009254	0
NM_001164118	0
NM_001164117	0
NM_001243192	0
NR_040707	19
NM_001163239	0
NM_001163241	0
NM_020282	0
NM_001163242	0
NM_001359997	0
NM_009068	19
NM_026512	216
NM_009450	20
NM_023716	0
NR_046184	0
NM_001110515	0
NM_001101430	0
NM_001033167	15
NM_001382849	0
NR_168613	0
NR_168618	0
NM_001382845	0
NM_025831	0
NR_105041	0
NM_001382856	0
NM_138746	0
NM_013830	0
NR_165078	0
NR_165079	0
NM_025750	0
NM_026947	78
NM_001110331	0
NM_011868	0
NR_073427	0
NM_009881	0
NM_001123386	0
NR_166191	0
NM_001378942	0
NM_001378941	0
NM_145938	101
NM_201358	4
NM_001039189	0
NM_024274	162
NM_153529	28
NM_001374754	0
NM_001166391	0
NM_028784	0
NM_010745	153
NR_168924	0
NM_026830	0
NM_001177868	0
NR_033615	0
NM_001039188	0
NR_033218	26
NM_001177869	0
NM_025965	183
NM_001360842	0
NM_027724	67
NM_024242	135
NM_023842	250
NM_026382	307
NM_007556	40
NR_131033	0
NM_145367	0
NM_001289598	0
NM_001289599	0
NM_139063	152
NM_025380	79
NM_001170431	0
NM_134060	0
NM_001170430	0
NR_131019	0
NM_011547	0
NM_001301674	0
NM_001122948	0
NR_125899	0
NM_023887	33
NM_008105	57
NM_133219	8
NR_039585	0
NR_155347	0
NM_026550	274
NM_001360770	0
NM_025387	0
NM_001311121	0
NM_019423	26
NM_001135577	203
NM_017464	2
NM_001111324	9
NM_001163572	13
NM_001368686	0
NM_175417	0
NM_001145875	9
NR_033545	0
NM_007772	1378
NM_010104	196
NM_001302635	0
NM_001005740	0
NM_001302636	0
NM_001005748	0
NM_001252639	0
NM_001252640	0
NM_025935	0
NM_001033399	101
NM_178848	0
NM_023554	332
NM_019930	0
NM_001081059	939
NM_001289915	0
NM_009856	0
NM_001205044	0
NM_021878	0
NM_001360281	0
NM_001205043	0
NM_025772	0
NM_153789	12
NM_025508	16
NM_001199304	0
NM_001199305	0
NM_009124	0
NM_001005422	0
NM_001081425	0
NM_026056	54
NM_001377109	0
NM_001033192	53
NM_175749	904
NM_010617	128
NM_175340	52
NM_016785	185
NM_172262	290
NM_025900	153
NM_146042	0
NM_001170643	52
NR_126083	0
NR_102303	0
NR_168048	0
NM_031166	59
NM_026450	0
NM_001164575	0
NM_001164576	0
NR_029656	99
NR_029731	22
NR_029725	0
NM_001374755	24
NM_207232	0
NM_001301781	0
NM_011078	874
NM_001033268	1118
NR_015601	205
NM_001290313	0
NM_029361	0
NM_001290311	0
NM_013610	0
NM_026738	0
NM_028340	0
NM_001360772	0
NM_025491	0
NM_015759	80
NM_001039179	74
NM_029791	0
NM_001039180	0
NR_075085	0
NM_199056	0
NR_165080	0
NM_001276399	0
NM_025495	0
NM_001012324	374
NM_001172481	0
NM_025711	0
NM_001360708	0
NM_012050	0
NM_008760	1584
NM_001271397	0
NR_073168	0
NR_073167	0
NM_172015	388
NR_154273	0
NM_175401	0
NR_154272	44
NM_146043	0
NM_001283030	0
NM_001283028	0
NM_001283029	0
NM_011462	0
NR_132443	625
NM_010101	156
NM_001308448	0
NM_029279	0
NM_001378325	0
NM_001378322	0
NM_001378324	0
NM_001378323	0
NM_001378321	0
NM_001378318	0
NM_001378319	0
NM_001378320	0
NM_001378317	0
NM_001378315	0
NM_001378314	0
NM_001378313	16
NM_001378316	0
NM_013660	0
NM_001281880	0
NM_011817	0
NM_001024474	34
NR_046069	0
NM_001198977	0
NM_011518	10
NM_016709	482
NM_017373	69
NM_013846	74
NM_009269	121
NR_037991	35
NM_027324	1863
NM_001010973	6
NR_153432	76
NR_168026	0
NR_155492	0
NM_001362218	0
NM_009946	0
NM_028597	105
NR_168901	0
NM_176987	0
NM_001252648	0
NM_001252647	0
NM_001252646	0
NM_001252645	0
NM_133797	0
